session_id,bill_id,url
05,SB376,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=16619
05,SB377,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=16620
05,SB378,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=16621
05,SB379,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=16622
05,SB380,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=17818
05,SB381,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=17822
05,SB382,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=17812
05,SB383,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=17813
05,SB384,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=17823
05,SB385,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=17814
05,SB386,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=17815
05,SB387,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=17816
05,SB388,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=17817
05,SB389,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=17819
05,SB390,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=17820
05,SB391,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=17821
05,SB392,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=18436
05,SB393,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=18437
05,SB394,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=18438
05,SB395,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=18439
05,SB396,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=18440
05,SB397,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=18441
05,SB398,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=18442
05,SB399,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=18443
05,SB400,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=18444
05,SB401,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=18445
05,SB402,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=18446
05,SB403,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=19059
05,SB404,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=19060
05,SB405,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=19061
05,SB406,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=19062
05,SB407,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=19063
05,SB408,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=19064
05,SB409,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=19065
05,SB410,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=19706
05,SB411,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=19707
05,SB412,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=19708
05,SB413,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=19709
05,SB414,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=19710
05,SB415,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=19711
05,SB416,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=19712
05,SB417,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=19713
05,SB418,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=19714
05,SB419,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=19715
05,SB420,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=19716
05,SB421,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=19717
05,SB422,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=19718
05,SB423,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=19719
05,SB424,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21059
05,SB425,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21060
05,SB426,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21061
05,SB427,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21062
05,SB428,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21063
05,SB429,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21064
05,SB430,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21065
05,SB431,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21066
05,SB432,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21068
05,SB433,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21069
05,SB434,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21070
05,SB435,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21072
05,SB436,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21073
05,SB437,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21075
05,SB438,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21076
05,SB439,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21042
05,SB440,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21043
05,SB441,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21044
05,SB442,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21045
05,SB443,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21046
05,SB444,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21047
05,SB445,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21048
05,SB446,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21049
05,SB447,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21050
05,SB448,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21051
05,SB449,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21052
05,SB450,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21053
05,SB451,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21054
05,SB452,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21055
05,SB453,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21056
05,SB454,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21057
05,SB455,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21067
05,SB456,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21071
05,SB457,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21074
05,SB458,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21077
05,SB459,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21080
05,SB460,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21081
05,SB461,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21082
05,SB462,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21102
05,SB463,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21085
05,SB464,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21086
05,SB465,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21088
05,SB466,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21091
05,SB467,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21093
05,SB468,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21094
05,SB469,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21095
05,SB470,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21083
05,SB471,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21084
05,SB472,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21087
05,SB473,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21089
05,SB474,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21090
05,SB475,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21092
05,SB476,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21096
05,SB477,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21097
05,SB478,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21098
05,SB479,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21099
05,SB480,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21100
05,SB481,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21078
05,SB482,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21079
05,SB483,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21058
05,SB484,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21779
05,SB485,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21780
05,SB486,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21781
05,SB487,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21782
05,SB488,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21783
05,SB489,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21784
05,SB490,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21785
05,SB491,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21786
05,SB492,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21788
05,SB493,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21789
05,SB494,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21791
05,SB495,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21793
05,SB496,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21795
05,SB497,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21797
05,SB498,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21798
05,SB499,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21800
05,SB500,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21806
05,SB501,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21807
05,SB502,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21808
05,SB503,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21809
05,SB504,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21810
05,SB505,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21811
05,SB506,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21812
05,SB507,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21787
05,SB508,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21790
05,SB509,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21792
05,SB510,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21794
05,SB511,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21796
05,SB512,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21803
05,SB513,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21799
05,SB514,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21801
05,SB515,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21802
05,SB516,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21804
05,SB517,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21805
05,SB518,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21814
05,SB519,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21815
05,SB520,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21816
05,SB521,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21817
05,SB522,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21818
05,SB523,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21819
05,SB524,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21820
05,SB525,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21821
05,SB526,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21822
05,SB527,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21823
05,SB528,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21824
05,SB529,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21825
05,SB530,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21826
05,SB531,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21827
05,SB532,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21828
05,SB533,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21829
05,SB534,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21830
05,SB535,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=22516
05,SB536,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=22517
05,SB537,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=22518
05,SB538,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=22519
05,SB539,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=22520
05,SB540,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=22521
05,SB541,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=22522
05,SB542,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=22524
05,SB543,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=22526
05,SB544,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=22528
05,SB545,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=22531
05,SB546,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=22533
05,SB547,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=22535
05,SB548,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=22523
05,SB549,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=22525
05,SB550,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=22527
05,SB551,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=22529
05,SB552,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=22530
05,SB553,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=22532
05,SB554,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=22534
05,SB555,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=22536
05,SB556,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=22537
05,SCR1,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=2709
05,SCR2,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=4751
05,SCR3,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=10686
05,SCR4,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=14861
05,SCR5,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=19721
05,SCR6,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21041
05,SCR7,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21813
05,SCR8,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=22539
05,SCR9,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=24743
05,SCR10,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=24744
05,SCR11,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=26245
05,SCR12,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=31771
05,SCR13,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=50686
05,SCR14,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=52515
05,SCR15,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=56150
05,SCR16,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=56151
05,SCR17,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=64987
05,SCR18,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=64988
05,SCR19,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=69333
05,SCR20,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=74473
05,SJR1,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=136
05,SJR2,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=138
05,SJR3,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=86
05,SJR4,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=92
05,SJR5,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=38
05,SJR6,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=39
05,SJR7,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=45
05,SJR8,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=47
05,SJR9,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=146
05,SJR10,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=67
05,SJR11,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=44
05,SJR12,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=2260
05,SJR13,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=7120
05,SJR14,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=9405
05,SJR15,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=10685
05,SJR16,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=11642
05,SJR17,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=12144
05,SJR18,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=16618
05,SJR19,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=19066
05,SJR20,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=21101
05,SR13,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=2710
05,SR143,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=9002
05,SR150,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=9014
05,SR332,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=16609
05,SR333,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=15431
05,SR448,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=19720
05,SR520,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=22538
05,SR690,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=28580
05,SR901,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=45167
05,SR1154,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=61491
05,SR1193,https://senate.mo.gov/05info/BTS_Web/Bill.aspx?SessionType=R&BillID=64986
06,SB557,https://senate.mo.gov/06info/BTS_Web/Bill.aspx?SessionType=R&BillID=186
06,SB558,https://senate.mo.gov/06info/BTS_Web/Bill.aspx?SessionType=R&BillID=188
06,SB559,https://senate.mo.gov/06info/BTS_Web/Bill.aspx?SessionType=R&BillID=187
06,SB560,https://senate.mo.gov/06info/BTS_Web/Bill.aspx?SessionType=R&BillID=226
06,SB561,https://senate.mo.gov/06info/BTS_Web/Bill.aspx?SessionType=R&BillID=224
06,SB562,https://senate.mo.gov/06info/BTS_Web/Bill.aspx?SessionType=R&BillID=194
06,SB563,https://senate.mo.gov/06info/BTS_Web/Bill.aspx?SessionType=R&BillID=240
06,SB564,https://senate.mo.gov/06info/BTS_Web/Bill.aspx?SessionType=R&BillID=123
06,SB565,https://senate.mo.gov/06info/BTS_Web/Bill.aspx?SessionType=R&BillID=239
06,SB566,https://senate.mo.gov/06info/BTS_Web/Bill.aspx?SessionType=R&BillID=27
06,SB567,https://senate.mo.gov/06info/BTS_Web/Bill.aspx?SessionType=R&BillID=28
06,SB568,https://senate.mo.gov/06info/BTS_Web/Bill.aspx?SessionType=R&BillID=117
06,SB569,https://senate.mo.gov/06info/BTS_Web/Bill.aspx?SessionType=R&BillID=74
06,SB570,https://senate.mo.gov/06info/BTS_Web/Bill.aspx?SessionType=R&BillID=75
06,SB571,https://senate.mo.gov/06info/BTS_Web/Bill.aspx?SessionType=R&BillID=76
06,SB572,https://senate.mo.gov/06info/BTS_Web/Bill.aspx?SessionType=R&BillID=91
06,SB573,https://senate.mo.gov/06info/BTS_Web/Bill.aspx?SessionType=R&BillID=92
06,SB574,https://senate.mo.gov/06info/BTS_Web/Bill.aspx?SessionType=R&BillID=93
06,SB575,https://senate.mo.gov/06info/BTS_Web/Bill.aspx?SessionType=R&BillID=141
06,SB576,https://senate.mo.gov/06info/BTS_Web/Bill.aspx?SessionType=R&BillID=142
06,SB577,https://senate.mo.gov/06info/BTS_Web/Bill.aspx?SessionType=R&BillID=144
06,SB578,https://senate.mo.gov/06info/BTS_Web/Bill.aspx?SessionType=R&BillID=90
06,SB579,https://senate.mo.gov/06info/BTS_Web/Bill.aspx?SessionType=R&BillID=87
06,SB580,https://senate.mo.gov/06info/BTS_Web/Bill.aspx?SessionType=R&BillID=88
06,SB581,https://senate.mo.gov/06info/BTS_Web/Bill.aspx?SessionType=R&BillID=115
06,SB582,https://senate.mo.gov/06info/BTS_Web/Bill.aspx?SessionType=R&BillID=113
06,SB583,https://senate.mo.gov/06info/BTS_Web/Bill.aspx?SessionType=R&BillID=199
06,SB584,https://senate.mo.gov/06info/BTS_Web/Bill.aspx?SessionType=R&BillID=108
06,SB585,https://senate.mo.gov/06info/BTS_Web/Bill.aspx?SessionType=R&BillID=231
06,SB586,https://senate.mo.gov/06info/BTS_Web/Bill.aspx?SessionType=R&BillID=180
06,SB587,https://senate.mo.gov/06info/BTS_Web/Bill.aspx?SessionType=R&BillID=163
06,SB588,https://senate.mo.gov/06info/BTS_Web/Bill.aspx?SessionType=R&BillID=185
06,SB589,https://senate.mo.gov/06info/BTS_Web/Bill.aspx?SessionType=R&BillID=164
06,SB590,https://senate.mo.gov/06info/BTS_Web/Bill.aspx?SessionType=R&BillID=234
06,SB591,https://senate.mo.gov/06info/BTS_Web/Bill.aspx?SessionType=R&BillID=235
06,SB592,https://senate.mo.gov/06info/BTS_Web/Bill.aspx?SessionType=R&BillID=236
06,SB593,https://senate.mo.gov/06info/BTS_Web/Bill.aspx?SessionType=R&BillID=135
06,SB594,https://senate.mo.gov/06info/BTS_Web/Bill.aspx?SessionType=R&BillID=136
06,SB595,https://senate.mo.gov/06info/BTS_Web/Bill.aspx?SessionType=R&BillID=128
06,SB596,https://senate.mo.gov/06info/BTS_Web/Bill.aspx?SessionType=R&BillID=253
06,SB597,https://senate.mo.gov/06info/BTS_Web/Bill.aspx?SessionType=R&BillID=248
06,SB598,https://senate.mo.gov/06info/BTS_Web/Bill.aspx?SessionType=R&BillID=244
06,SB599,https://senate.mo.gov/06info/BTS_Web/Bill.aspx?SessionType=R&BillID=184
06,SB600,https://senate.mo.gov/06info/BTS_Web/Bill.aspx?SessionType=R&BillID=176
06,SB601,https://senate.mo.gov/06info/BTS_Web/Bill.aspx?SessionType=R&BillID=174
06,SB602,https://senate.mo.gov/06info/BTS_Web/Bill.aspx?SessionType=R&BillID=221
06,SB603,https://senate.mo.gov/06info/BTS_Web/Bill.aspx?SessionType=R&BillID=175
06,SB604,https://senate.mo.gov/06info/BTS_Web/Bill.aspx?SessionType=R&BillID=223
06,SB605,https://senate.mo.gov/06info/BTS_Web/Bill.aspx?SessionType=R&BillID=205
06,SB606,https://senate.mo.gov/06info/BTS_Web/Bill.aspx?SessionType=R&BillID=204
06,SB607,https://senate.mo.gov/06info/BTS_Web/Bill.aspx?SessionType=R&BillID=232
06,SB608,https://senate.mo.gov/06info/BTS_Web/Bill.aspx?SessionType=R&BillID=104
06,SB609,https://senate.mo.gov/06info/BTS_Web/Bill.aspx?SessionType=R&BillID=52
